NNP,NNP,",",CD,NNS,JJ,",",MD,VB,DT,NN,IN,DT,JJ,NN,NNP,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBZ,NN,IN,NNP,NNP,",",DT,NNP,VBG,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,NNP,NNP,VBD,IN,``,DT,JJ,'',NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,IN,DT,NNS,IN,DT,NN,VBD,NNP,NNP,NN,TO,VB,$,CD,-NONE-,NN,-NONE-,TO,VB,IN,$,CD,-NONE-,IN,NNP,NNP,NNP,NNP,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBD,NN,IN,NNP,NNP,POS,NN,-NONE-,TO,VB,PRP$,$,CD,CD,-NONE-,JJ,NN,TO,NNP,NNP,POS,NN,MD,VB,DT,NN,IN,DT,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,PRP,VBZ,-NONE-,TO,VB,VBN,-NONE-,IN,DT,JJ,NN,IN,DT,NN,",",'',VBD,-NONE-,NNP,NNP,NNP,IN,NNP,NNP,NNP,",",NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,NNP,NNP,MD,VB,DT,NN,NN,",",'',PRP,VBD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,PRP,RB,VBP,-NONE-,NNP,MD,VB,PRP,RB,CC,PRP,VBP,RB,-NONE-,.,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,NN,POS,NN,",",JJ,NN,NNS,IN,NNP,NNP,POS,JJ,NN,VBP,DT,NNP,POS,JJ,",",JJ,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,NNS,VBP,DT,NNS,",",WDT,-NONE-,VBP,VBN,-NONE-,IN,NN,NN,",",IN,-NONE-,VBG,RB,JJ,CC,JJ,-NONE-,PRP,MD,VB,JJ,JJ,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,NN,",",DT,NNP,MD,VB,CD,NNS,:,RB,RB,JJ,IN,DT,JJS,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,RB,MD,VB,JJ,NN,",",RB,RB,IN,NNP,NNP,",",WDT,-NONE-,VBZ,RB,CD,NN,IN,DT,JJ,NN,NN,CC,WDT,-NONE-,VBZ,VBN,-NONE-,TO,VB,RP,DT,NN,NN,",",DT,JJ,NN,IN,DT,NNP,",",IN,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,RB,MD,VB,IN,NNP,NNP,NNPS,NNP,CC,NNP,POS,JJ,CD,:,NNP,NNP,",",NNP,NNP,CC,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJ,NN,VBD,-NONE-,PRP,VBZ,-NONE-,EX,VBP,JJR,IN,CD,JJ,NNS,IN,NNS,VBN,-NONE-,IN,$,CD,CD,CC,$,CD,CD,-NONE-,:,RB,DT,NNP,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,NNS,IN,DT,NN,",",NNP,NNP,NNS,VBP,-NONE-,TO,VB,CD,NNP,NNP,NN,IN,DT,CD,NNP,NNP,NNS,-NONE-,PRP,VBP,-NONE-,IN,DT,NN,VBN,-NONE-,TO,VB,IN,IN,CD,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,IN,DT,JJ,NNS,VBZ,VBN,VBN,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,",",DT,NNS,MD,VB,PRP,IN,TO,DT,NN,-NONE-,TO,VB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBZ,VBN,-NONE-,TO,VB,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBP,NNP,NNP,POS,JJ,NN,NN,IN,IN,$,CD,-NONE-,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,IN,DT,NN,",",NNP,NNP,VBZ,VBG,IN,$,CD,CD,-NONE-,IN,NNS,",",RB,DT,VBN,TO,DT,CD,NN,",",WDT,-NONE-,VBZ,VBN,DT,NN,IN,NNP,NNP,POS,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NN,NNS,RB,VBP,WRB,NNP,NNP,VBD,DT,NN,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,NNP,NN,CC,NN,NNS,",",DT,NN,MD,VB,VBN,JJ,-NONE-,TO,VB,DT,NN,IN,$,CD,CD,-NONE-,-NONE-,IN,DT,JJ,DT,IN,CD,RB,IN,DT,$,CD,CD,-NONE-,-NONE-,PRP,VBD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,JJ,NN,",",VBD,PRP,VBN,RB,",",NNP,NNP,MD,VB,VBN,DT,$,CD,CD,-NONE-,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",WP,-NONE-,MD,RB,VB,VBN,-NONE-,IN,NN,",",MD,VB,IN,DT,JJ,NNP,NNPS,",",NNP,",",NN,IN,DT,JJ,NN,:,DT,NN,-NONE-,PRP,VBD,-NONE-,IN,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-NONE-,VBN,-NONE-,IN,DT,NN,IN,DT,NN,",",NNP,NNP,VBD,VBN,-NONE-,$,CD,-NONE-,IN,NNP,NNP,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,NNP,NNP,",",PRP,MD,VB,VBN,-NONE-,$,CD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,NNP,NNP,CC,NNP,",",JJ,JJ,NN,IN,DT,NN,VBZ,NNP,NNP,",",CD,",",NN,CC,NN,NN,NN,:,NNP,NNP,NNP,",",CD,",",NN,NN,",",NN,:,NNP,NN,NNP,",",CD,",",NN,NN,",",NN,:,CC,NNP,NNP,NNP,",",CD,",",NN,NN,",",NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,VBD,IN,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",WDT,-NONE-,RB,VBZ,CD,NNS,",",VBD,-NONE-,PRP,VBZ,DT,NN,NN,IN,CD,IN,DT,NN,IN,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,",",CD,NNS,JJ,",",VBD,VBN,-NONE-,JJ,NN,NN,NN,CC,NN,VBG,NN,",",DT,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,MD,VB,-NONE-,TO,VB,TO,NNP,NNP,",",NN,CC,NN,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBD,NN,NN,NN,IN,DT,NN,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,",",CD,",",VBD,VBN,-NONE-,NN,NN,NN,IN,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,RB,NN,IN,DT,NN,POS,NNP,NNP,NNP,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,",",CD,",",VBD,VBN,-NONE-,TO,VB,NNP,NNP,IN,NN,IN,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,PRP,VBD,RB,NN,IN,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,",",CD,",",VBD,VBN,-NONE-,JJ,NN,NN,IN,NNP,NNPS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,RB,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,",",-NONE-,VBG,DT,NN,IN,PRP$,NN,NN,",",VBD,NNP,NNP,",",NNP,CC,NNP,NNP,IN,DT,NN,IN,NNS,-NONE-,PRP,VBZ,RB,VBG,-NONE-,IN,-NONE-,RB,VBG,-NONE-,TO,VB,NNP,NNS,",",NNS,CC,JJ,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,",",CD,JJ,NNS,:,NNP,",",NNP,",",NNP,",",NNP,CC,NNP,:,MD,VB,IN,DT,JJ,NN,NN,NN,IN,DT,NN,IN,DT,JJ,NN,",",NNP,NNP,NNP,NNP,NNP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,JJ,NNP,NN,NN,",",DT,NNS,MD,VB,JJ,JJ,NNS,CC,JJ,NN,NNS,IN,PRP,VBP,RB,VB,PRP$,NN,IN,JJ,NN,IN,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBD,-NONE-,JJ,IN,DT,CD,NNS,IN,PRP,VBD,-NONE-,IN,VBG,NNS,IN,NN,VBP,VBN,``,JJ,NN,'',IN,DT,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,-NONE-,EX,VBZ,``,VBG,NN,-NONE-,'',IN,DT,NN,DT,NN,IN,JJ,NNS,VBZ,DT,VBG,NNS,",",CC,RB,DT,``,NN,CC,NN,IN,DT,-LRB-,VBG,-RRB-,NN,POS,JJ,NNS,.,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NN,NNS,VBP,IN,NNS,IN,JJ,NNS,IN,JJ,NNS,MD,VB,VBG,PRP,IN,-NONE-,VBG,PRP$,JJ,NNS,CC,NNS,CC,IN,-NONE-,VBG,NNP,NN,NNS,IN,-NONE-,VBG,CC,VBG,PRP$,JJS,NNS,RB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBD,NNP,NNP,IN,-NONE-,VBG,DT,JJ,NN,NN,CC,JJ,NN,NNS,IN,NN,NNS,CC,NNS,VBN,-NONE-,TO,VB,NN,CC,NN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,RB,VBZ,VBN,JJ,JJ,NNS,-NONE-,-NONE-,TO,VB,DT,NNS,-NONE-,",",PRP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBZ,VBN,PRP$,NN,IN,DT,NNP,IN,-NONE-,VBG,DT,JJ,NN,NN,",",VBG,PRP$,NN,NN,CC,VBG,NN,-NONE-,-NONE-,TO,VB,JJ,NN,NNS,IN,JJ,NNS,IN,PRP$,NNS,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,MD,VB,NNP,POS,VBG,NN,IN,JJ,JJ,NNS,TO,VB,NN,NNS,IN,-NONE-,VBG,PRP$,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",IN,PRP$,NN,",",VBZ,VBN,-NONE-,TO,VB,DT,NN,NN,JJ,IN,JJ,NNS,CC,-NONE-,TO,VB,DT,NN,TO,NN,NN,RB,RB,IN,TO,JJ,NNS,",",NNP,NNP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,CD,NNS,VBP,RB,RB,IN,DT,NN,",",RB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,MD,VB,IN,DT,JJ,NN,WDT,-NONE-,VBZ,CD,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNS,:,IN,NNP,",",NNP,",",NNP,",",NNP,CC,NNP,:,VBP,RB,IN,DT,NN,TO,DT,NNP,CC,VBP,VBN,-NONE-,TO,VB,JJ,NNS,IN,JJ,NN,CC,NN,NNS,IN,DT,IN,DT,``,NN,'',NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",DT,NNP,NN,VBG,IN,JJ,NNS,",",VBD,-NONE-,DT,NN,IN,NNP,NN,",",VBN,-NONE-,IN,DT,VBG,NN,IN,-NONE-,VBG,JJ,NN,VBZ,IN,DT,NN,POS,JJ,NN,",",VBD,DT,NNS,VBN,-NONE-,IN,NNP,NNP,",",NNP,CC,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,WP,DT,VBZ,PRP,-NONE-,VBZ,DT,NNP,NN,NN,VBZ,VBG,",",'',PRP,VBD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,-NONE-,NNP,MD,VB,CD,IN,DT,JJ,NNS,-NONE-,-NONE-,TO,VB,VBN,-NONE-,IN,DT,NN,NN,IN,IN,PRP$,NNS,-NONE-,TO,VB,DT,JJ,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBD,IN,DT,NNP,VBZ,RB,VBN,IN,``,JJ,NNS,IN,NNP,CC,VBG,JJ,NN,IN,NNP,.,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,RB,JJ,",",IN,JJR,NNP,NN,NNS,VBP,VBN,IN,NN,NN,IN,NNP,CC,NN,IN,NNP,JJ,NNS,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,CD,NN,NN,VBZ,NNP,NNP,TO,VB,DT,NN,IN,DT,NN,IN,DT,NNS,IN,NNP,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,RB,",",NNP,NNP,VBZ,RB,VBD,DT,NNS,JJ,RB,-NONE-,TO,VB,DT,VBN,NN,IN,DT,JJ,JJ,CD,NN,IN,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBD,-NONE-,PRP,MD,VB,NN,NNS,-NONE-,TO,VB,PRP$,JJ,NN,IN,$,CD,CD,-NONE-,:,DT,JJS,IN,DT,VBG,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,IN,NNP,NNP,NNP,NNP,VBZ,VBN,-NONE-,TO,VB,DT,JJ,NN,-NONE-,JJ,DT,NN,VBZ,VBN,VBN,IN,-NONE-,IN,DT,JJ,NN,IN,JJ,NN,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,NNP,NN,VBZ,VBN,RB,RB,IN,PRP$,NN,IN,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,NNP,VBZ,-NONE-,TO,VB,DT,NN,IN,CD,NN,IN,DT,NN,IN,PRP$,JJ,NN,",",'',NNP,NNP,VBD,-NONE-,IN,PRP$,NN,",",NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBD,IN,NNP,IN,NNP,NNP,NNP,NNP,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NN,NNP,NNP,VBD,IN,NNP,CC,NNP,NNP,DT,NN,-NONE-,TO,VB,IN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,RB,VBZ,VBD,-NONE-,DT,NN,IN,NNP,NNP,NNP,",",WP,-NONE-,VBD,NN,NNP,CD,",",VBZ,-NONE-,DT,JJ,NN,IN,NN,CC,NN,VBZ,DT,JJ,NN,-NONE-,DT,NN,NN,MD,VB,VBN,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,PRP,VBZ,RB,VBD,IN,IN,DT,NN,VBZ,PDT,DT,NN,VBN,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-LRB-,IN,PRP$,NN,NN,",",NNP,NNP,NNP,NNP,MD,VB,NNS,IN,DT,JJ,NN,WDT,-NONE-,VBP,IN,NNS,IN,JJ,NN,NN,.,-RRB-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,NNS,WDT,-NONE-,VBD,DT,NN,IN,JJ,NN,VBD,VBN,-NONE-,IN,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,DT,NNP,NNP,",",NNP,NNP,CC,NNP,NNP,VBD,TO,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNS,VBD,JJ,IN,NN,POS,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNS,",",IN,NN,",",VBD,-NONE-,TO,VB,PRP$,NN,NNS,IN,NNS,CC,VBD,NNS,IN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,NNP,NNP,VBD,DT,JJ,NN,IN,NNP,NNP,",",WDT,-NONE-,VBD,VBN,-NONE-,IN,DT,NN,IN,NNP,NNP,CC,NNP,NNP,IN,NNS,JJ,IN,DT,NNP,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,NN,",",DT,NNP,NNP,VBD,DT,JJ,$,CD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-NONE-,JJ,IN,PRP,VBD,-NONE-,",",DT,JJ,NNS,VBD,JJ,NN,NN,IN,NN,NNS,IN,DT,NN,CC,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NN,NNS,IN,NN,VBD,VBN,IN,IN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,DT,JJ,CD,NNS,:,JJ,JJR,JJ,NNS,JJ,IN,DT,NNP,",",NNP,CC,NNP,:,VBD,NNS,CC,MD,VB,IN,CD,NNS,IN,NNS,IN,PRP$,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NNS,VBP,RBR,IN,CD,NNS,JJR,CC,VBP,NN,NN,CD,NNS,JJR,IN,PRP$,CD,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX,VBD,JJ,NN,NN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,CC,NNP,NNP,IN,CD,VBD,DT,JJ,JJ,NN,IN,NNS,",",CC,NNP,VBD,DT,NN,NN,CD,NNS,IN,NNP,VBD,CD,IN,DT,NNS,IN,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,",",RB,NN,IN,NNP,NNP,",",VBD,DT,NN,WDT,-NONE-,VBD,DT,NN,NNS,IN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,CC,NNP,NNP,",",CD,NNP,NNS,",",VBD,NNS,IN,DT,JJ,NNS,WDT,-NONE-,VBP,NNS,TO,VB,NNS,IN,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,",",DT,NN,NN,IN,NNS,",",VBD,RB,VB,PRP$,JJ,NN,IN,NNP,CD,IN,JJ,JJ,NNS,VBD,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,",",NN,NNS,RB,VBP,DT,$,CD,CD,-NONE-,JJ,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,CC,NNP,",",DT,JJ,NNS,NN,",",VBD,-NONE-,PRP$,NNP,NNP,NN,VBD,NNP,NNP,IN,$,CD,CD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBZ,DT,JJ,JJ,NNS,NN,WDT,-NONE-,VBZ,NNS,IN,DT,NNP,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBD,-NONE-,PRP,VBZ,CD,NN,IN,NNP,POS,NN,NN,CC,VBZ,DT,NN,-NONE-,TO,VB,DT,JJ,CD,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,",",RB,IN,PRP$,JJ,VBN,NN,NNS,",",VBZ,NNP,DT,NN,-NONE-,TO,VB,PRP$,NN,TO,CD,NN,IN,NNP,POS,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,NN,IN,NNP,POS,NNP,NNP,NNS,MD,VB,VBN,-NONE-,IN,CD,NNS,DT,NN,TO,IN,CD,NNS,IN,DT,NN,IN,DT,NNP,NN,",",DT,JJ,IN,CD,JJ,NNS,VBN,-NONE-,TO,VB,VBN,-NONE-,IN,NN,IN,DT,NN,IN,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,",",DT,NN,IN,JJ,JJ,NNP,NNP,",",CC,NNP,NNP,NNP,VBP,DT,NNS,IN,DT,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBD,-NONE-,DT,NNP,NN,VBD,NN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
